
target,first guess,number of guess,guesses 
1156,1123,4
1157,1123,6
1158,1123,7
1159,1123,8
1160,1123,5
1161,1123,5
1162,1123,6
1163,1123,7
1164,1123,5
1165,1123,5
1166,1123,6
1167,1123,3
1168,1123,7
1169,1123,8
1170,1123,5
1171,1123,5
1172,1123,7
1173,1123,8
1174,1123,6
1175,1123,4
1176,1123,4
1177,1123,6
1178,1123,6
1179,1123,7
1180,1123,6
1181,1123,6
1182,1123,8
1183,1123,9
1184,1123,7
1185,1123,7
1186,1123,6
1187,1123,7
1188,1123,5
1189,1123,6
1190,1123,6
1191,1123,7
1192,1123,9
1193,1123,10
1194,1123,8
1195,1123,8
1196,1123,7
1197,1123,8
1198,1123,7
1199,1123,6
1200,1123,5
1201,1123,3
1202,1123,6
1203,1123,3
1204,1123,6
1205,1123,4
1206,1123,5
1207,1123,5
1208,1123,4
1209,1123,7
1210,1123,4
1211,1123,4
1212,1123,4
1213,1123,2
1214,1123,4
1215,1123,5
1216,1123,6
1217,1123,7
1218,1123,8
1219,1123,9
1220,1123,5
1221,1123,4
1222,1123,6
1223,1123,3
1224,1123,4
1225,1123,4
1226,1123,4
1227,1123,5
1228,1123,7
1229,1123,8
1230,1123,4
1231,1123,2
1232,1123,2
1233,1123,2
1234,1123,4
1235,1123,5
1236,1123,6
1237,1123,7
1238,1123,8
1239,1123,9
1240,1123,5
1241,1123,5
1242,1123,5
1243,1123,4
1244,1123,5
1245,1123,4
1246,1123,4
1247,1123,6
1248,1123,7
1249,1123,8
1250,1123,5
1251,1123,6
1252,1123,6
1253,1123,5
1254,1123,4
1255,1123,5
1256,1123,5
1257,1123,6
1258,1123,5
1259,1123,7
1260,1123,4
1261,1123,7
1262,1123,5
1263,1123,6
1264,1123,6
1265,1123,5
1266,1123,6
1267,1123,3
1268,1123,7
1269,1123,8
1270,1123,6
1271,1123,8
1272,1123,5
1273,1123,7
1274,1123,6
1275,1123,6
1276,1123,4
1277,1123,5
1278,1123,5
1279,1123,6
1280,1123,5
1281,1123,9
1282,1123,5
1283,1123,8
1284,1123,7
1285,1123,7
1286,1123,5
1287,1123,6
1288,1123,6
1289,1123,6
1290,1123,6
1291,1123,10
1292,1123,5
1293,1123,9
1294,1123,8
1295,1123,8
1296,1123,6
1297,1123,7
1298,1123,7
1299,1123,6
1300,1123,6
1301,1123,3
1302,1123,4
1303,1123,4
1304,1123,4
1305,1123,5
1306,1123,5
1307,1123,6
1308,1123,5
1309,1123,6
1310,1123,4
1311,1123,4
1312,1123,3
1313,1123,3
1314,1123,4
1315,1123,5
1316,1123,6
1317,1123,7
1318,1123,8
1319,1123,9
1320,1123,3
1321,1123,4
1322,1123,4
1323,1123,4
1324,1123,5
1325,1123,6
1326,1123,7
1327,1123,8
1328,1123,9
1329,1123,10
1330,1123,6
1331,1123,4
1332,1123,4
1333,1123,5
1334,1123,4
1335,1123,5
1336,1123,5
1337,1123,6
1338,1123,6
1339,1123,5
1340,1123,4
1341,1123,5
1342,1123,3
1343,1123,4
1344,1123,4
1345,1123,5
1346,1123,4
1347,1123,5
1348,1123,6
1349,1123,7
1350,1123,6
1351,1123,6
1352,1123,5
1353,1123,4
1354,1123,5
1355,1123,5
1356,1123,6
1357,1123,5
1358,1123,6
1359,1123,7
1360,1123,6
1361,1123,7
1362,1123,6
1363,1123,4
1364,1123,5
1365,1123,4
1366,1123,6
1367,1123,6
1368,1123,7
1369,1123,5
1370,1123,5
1371,1123,8
1372,1123,7
1373,1123,5
1374,1123,6
1375,1123,6
1376,1123,6
1377,1123,7
1378,1123,5
1379,1123,6
1380,1123,5
1381,1123,9
1382,1123,8
1383,1123,6
1384,1123,7
1385,1123,7
1386,1123,5
1387,1123,6
1388,1123,5
1389,1123,5
1390,1123,6
1391,1123,10
1392,1123,9
1393,1123,7
1394,1123,8
1395,1123,8
1396,1123,6
1397,1123,6
1398,1123,6
1399,1123,5
1400,1123,5
1401,1123,4
1402,1123,5
1403,1123,4
1404,1123,6
1405,1123,3
1406,1123,5
1407,1123,4
1408,1123,7
1409,1123,8
1410,1123,3
1411,1123,4
1412,1123,4
1413,1123,4
1414,1123,5
1415,1123,2
1416,1123,6
1417,1123,7
1418,1123,8
1419,1123,9
1420,1123,4
1421,1123,4
1422,1123,4
1423,1123,5
1424,1123,5
1425,1123,3
1426,1123,5
1427,1123,6
1428,1123,7
1429,1123,8
1430,1123,4
1431,1123,5
1432,1123,5
1433,1123,4
1434,1123,5
1435,1123,5
1436,1123,4
1437,1123,6
1438,1123,7
1439,1123,8
1440,1123,5
1441,1123,3
1442,1123,5
1443,1123,5
1444,1123,6
1445,1123,4
1446,1123,5
1447,1123,4
1448,1123,5
1449,1123,7
1450,1123,4
1451,1123,3
1452,1123,5
1453,1123,3
1454,1123,4
1455,1123,2
1456,1123,5
1457,1123,6
1458,1123,7
1459,1123,8
1460,1123,5
1461,1123,5
1462,1123,5
1463,1123,5
1464,1123,5
1465,1123,5
1466,1123,6
1467,1123,6
1468,1123,6
1469,1123,7
1470,1123,5
1471,1123,6
1472,1123,6
1473,1123,6
1474,1123,5
1475,1123,6
1476,1123,5
1477,1123,6
1478,1123,5
1479,1123,6
1480,1123,6
1481,1123,7
1482,1123,7
1483,1123,7
1484,1123,6
1485,1123,7
1486,1123,7
1487,1123,6
1488,1123,5
1489,1123,6
1490,1123,7
1491,1123,8
1492,1123,8
1493,1123,8
1494,1123,6
1495,1123,8
1496,1123,8
1497,1123,7
1498,1123,7
1499,1123,6
1500,1123,6
1501,1123,4
1502,1123,5
1503,1123,5
1504,1123,4
1505,1123,4
1506,1123,4
1507,1123,4
1508,1123,4
1509,1123,5
1510,1123,4
1511,1123,5
1512,1123,5
1513,1123,5
1514,1123,4
1515,1123,4
1516,1123,5
1517,1123,6
1518,1123,7
1519,1123,8
1520,1123,5
1521,1123,5
1522,1123,4
1523,1123,6
1524,1123,3
1525,1123,5
1526,1123,5
1527,1123,6
1528,1123,7
1529,1123,8
1530,1123,5
1531,1123,6
1532,1123,6
1533,1123,5
1534,1123,5
1535,1123,6
1536,1123,5
1537,1123,6
1538,1123,7
1539,1123,8
1540,1123,4
1541,1123,3
1542,1123,5
1543,1123,4
1544,1123,5
1545,1123,3
1546,1123,4
1547,1123,6
1548,1123,7
1549,1123,8
1550,1123,4
1551,1123,5
1552,1123,6
1553,1123,5
1554,1123,4
1555,1123,4
1556,1123,3
1557,1123,5
1558,1123,6
1559,1123,7
1560,1123,5
1561,1123,4
1562,1123,6
1563,1123,5
1564,1123,5
1565,1123,4
1566,1123,5
1567,1123,3
1568,1123,6
1569,1123,7
1570,1123,5
1571,1123,6
1572,1123,6
1573,1123,6
1574,1123,5
1575,1123,5
1576,1123,4
1577,1123,5
1578,1123,5
1579,1123,6
1580,1123,5
1581,1123,7
1582,1123,6
1583,1123,7
1584,1123,6
1585,1123,6
1586,1123,5
1587,1123,6
1588,1123,6
1589,1123,5
1590,1123,6
1591,1123,8
1592,1123,6
1593,1123,8
1594,1123,7
1595,1123,7
1596,1123,6
1597,1123,7
1598,1123,6
1599,1123,5
1600,1123,5
1601,1123,6
1602,1123,6
1603,1123,5
1604,1123,5
1605,1123,4
1606,1123,6
1607,1123,3
1608,1123,4
1609,1123,7
1610,1123,5
1611,1123,5
1612,1123,6
1613,1123,6
1614,1123,5
1615,1123,5
1616,1123,5
1617,1123,6
1618,1123,7
1619,1123,8
1620,1123,5
1621,1123,6
1622,1123,5
1623,1123,7
1624,1123,6
1625,1123,6
1626,1123,6
1627,1123,5
1628,1123,6
1629,1123,7
1630,1123,6
1631,1123,7
1632,1123,7
1633,1123,5
1634,1123,5
1635,1123,5
1636,1123,6
1637,1123,6
1638,1123,6
1639,1123,6
1640,1123,5
1641,1123,4
1642,1123,5
1643,1123,6
1644,1123,6
1645,1123,5
1646,1123,5
1647,1123,5
1648,1123,6
1649,1123,7
1650,1123,5
1651,1123,5
1652,1123,7
1653,1123,6
1654,1123,5
1655,1123,5
1656,1123,5
1657,1123,5
1658,1123,6
1659,1123,7
1660,1123,5
1661,1123,6
1662,1123,5
1663,1123,6
1664,1123,6
1665,1123,5
1666,1123,6
1667,1123,6
1668,1123,5
1669,1123,6
1670,1123,5
1671,1123,4
1672,1123,4
1673,1123,4
1674,1123,5
1675,1123,4
1676,1123,6
1677,1123,5
1678,1123,6
1679,1123,6
1680,1123,5
1681,1123,5
1682,1123,5
1683,1123,5
1684,1123,5
1685,1123,6
